94043,Byron Nelson,バイロン・ネルソン
27666,Preci,プレーチ
43064,Federico Krutwig,フェデリコ・クルトヴィッヒ
7764,Hari Singh,ハリ・シング
93606,Hans Philipp,ハンス・フィリップ
72372,Anastigmat,アナスチグマート
55338,Mike Gravel,マイク・グラベル
42975,John McFee,ジョン・マクフィー
69452,Arta Dobroshi,アルタ・ドブロシ
5988,David Atherton,デイヴィッド・アサートン
100647,El Mariachi,エル・マリアッチ
2962,Frank Stephenson,フランク・ステファンソン
14849,Hawker Beechcraft,ホーカー・ビーチクラフト
39004,Hanna Ljungberg,ハンナ・ユングベリ
10879,Joselu,ホセ・ルイス・サンマルティン・マト
18461,Lindsey Van,リンジー・ヴァン
30373,Bushel,ブッシェル
59586,Mug,マグカップ
92800,Paul Brokaw,ポール・ブロコウ
94042,Bob Gale,ボブ・ゲイル
62499,Eastlake,イーストレイク
62107,Ofatumumab,オファツムマブ
24986,Michael Rennie,マイケル・レニー
96233,Short Seamew,ショート シーミュー
66724,Django Reinhardt,ジャンゴ・ラインハルト
85625,Hans Berger,ハンス・ベルガー
30284,Axel Springer,アクセル・シュプリンガー
44634,Debra Granik,デブラ・グラニック
83824,Lauri Virtanen,ラウリ・ヴィルタネン
66419,Arrinera Hussarya,アッリネーラ・フサリア
49770,William Cowper,ウィリアム・クーパー
45319,Christine Truman,クリスティン・トルーマン
1212,Cimahi,チマヒ
42159,Kolwezi,コルヴェジ
32428,Everett,エヴァレット
104448,Cheyenne Jackson,シャイアン・ジャクソン
73403,Brian Barden,ブライアン・バーデン
65395,Valentina Ogienko,ワレンティナ・オギエンコ
73882,Civitella Roveto,チヴィテッラ・ロヴェート
102773,Prochirality,プロキラリティー
82677,Peter Mooney,ピーター・ムーニー
29879,Kurt Blumenfeld,クルト・ブルーメンフェルト
103211,Micah Kogo,ミカ・コーゴ
20666,Villa Canales,ビジャ・カナレス
100727,Carl Menger,カール・メンガー
84790,Gerhard Mitter,ゲルハルト・ミッター
76272,Ctrip,シートリップ
39133,Field Cate,フィールド・ケイト
82619,Samarkand,サマルカンド
46574,Sergei Wojciechowski,セルゲイ・ヴォイツェホフスキー
104031,Philippines,フィリピン
62154,Biphenyl,ビフェニル
32015,Soriso,ソリーゾ
95947,Sticky Fingers,スティッキー・フィンガーズ
24778,Burton Richter,バートン・リヒター
44036,Charles Fefferman,チャールズ・フェファーマン
39804,Cyril Abidi,シリル・アビディ
88757,Diotrephes,ディオトレフェス
75173,Düdenbüttel,デューデンビュッテル
80702,Ladislaus Hunyadi,フニャディ・ラースロー
26971,Lina Medina,リナ・メディナ
48345,Donovan Bailey,ドノバン・ベイリー
20345,Casaleggio Boiro,カザレッジョ・ボイロ
84484,Tormato,トーマト
31357,Kaolinite,カオリナイト
17376,Minibike,ポケットバイク
78986,Ernest Barker,アーネスト・バーカー
5752,Juma Ikangaa,ジュマ・イカンガー
7427,Pierre Arditi,ピエール・アルディティ
95823,Sean Punch,ショーン・パンチ
53729,Reaction Motors,リアクション・モーターズ
18839,Alma Lepina,アルマ・レピーナ
23977,Aly Cissokho,アリ・シソコ
27233,Vladimir Adoratsky,ウラジーミル・アドラツキー
102078,Kurt Hessenberg,クルト・ヘッセンベルク
43399,Limosano,リモザーノ
48349,Wallace Shawn,ウォーレス・ショーン
105507,Freddie Spencer,フレディ・スペンサー
68224,Jeffrey Combs,ジェフリー・コムズ
31809,Mercedes,メルセデス
26654,Rethymno,レティムノ
2666,Christof Duffner,クリストフ・ドゥッフナー
94997,Sigyn,シギュン
10918,Alexei Ulanov,アレクセイ・ウラノフ
57512,Hwanhee,ファニ
41747,Waleed Abdullah,ワリード・アブドッラー
23933,Garuda,ガルダ
88095,Zaire,ザイール
28213,Monteciccardo,モンテチッカルド
3727,Kelpie,ケルピー
45004,Rock Howard,ロック・ハワード
85152,Jakub Tyc,ヤコブ・ティチ
102179,Ed Schafer,エドワード・トマス・シェーファー
9385,Remote Shell,リモートシェル
34321,Natasha Lyonne,ナターシャ・リオン
105632,Flange,フランジ
15595,Ethanol,エタノール
29639,Municipium,ムニキピウム
73747,Romantische Oper,ロマンティック・オペラ
90905,Murgleys,ミュルグレス
76346,Cyber Core,サイバーコア
12981,Fernando Mencherini,フェルナンド・メンケリーニ
107122,Mardan,マルダン
4791,Cicely,スイートシスリー
82430,Pierre Nkurunziza,ピエール・ンクルンジザ
28372,Amir Khusrow,アミール・ホスロー
42591,Stefanie Scott,ステファニー・スコット
22602,Viscose,ビスコース
86240,Hosta,ギボウシ
54568,Sentebale,サンタバリー
103892,Alonzo Church,アロンゾ・チャーチ
47820,Camp David,キャンプ・デービッド
83068,Marasmus,マラスムス
8129,Ducati Desmosedici,ドゥカティ・デスモセディチ
84901,Craig Mullins,クレイグ・マリンズ
86425,Ludwig Hilberseimer,ルートヴィヒ・ヒルベルザイマー
16978,Beniamino Gigli,ベニャミーノ・ジーリ
35657,Bryan Roy,ブライアン・ロイ
87727,Qarshi,カルシ
9114,Kingman Reef,キングマン・リーフ
95476,Sachin Nag,サチン・ナグ
13041,Wycliff Palu,ウィクリフ・パールー
31565,Alice,アリス
45307,Filament,フィラメント
82888,Arthur Zimmermann,アルトゥール・ツィンメルマン
71318,Miss International,ミス・インターナショナル
580,Narva,ナルヴァ
91720,Compal Electronics,コンパル・エレクトロニクス
925,Montescudaio,モンテスクダーイオ
18623,Serendipity,セレンディピティ
27738,Tomas Ražanauskas,トマス・ラジャナウスカス
4780,David Cone,デビッド・コーン
21976,Ange Vierge,アンジュ・ヴィエルジュ
60577,Bad Soden,バート・ゾーデン・アム・タウヌス
86623,Yotam Halperin,ヨタム・ハルペリン
997,Hamilton,ハミルトン
45394,Candy Apples,キャンディ・アップルズ
75682,Clyde Warrior,クライド・ウォーリアー
90392,Mike Segura,マイク・セグラ
17870,Martino,マルティーノ
41357,Teutamus,テウタモス
74925,Charles Manners,チャールズ・マナーズ
43320,Alexander Meier,アレクサンダー・マイアー
35699,Nyala,ニアラ
79930,Akhkhazu,アッハーズ
33360,Sergiy Gladyr,セルゲイ・グラディール
78120,Franco Selvaggi,フランコ・セルヴァッジ
2727,Christophe Beck,クリストフ・ベック
14292,Nabil Fekir,ナビル・フェキル
13535,Joseph Prestwich,ジョゼフ・プレストウィッチ
57602,Firishta,フィリシュタ
53244,Paul Lacombe,ポール・ラコンブ
11591,Les Abymes,レザビーム
73111,Torrenova,トッレノーヴァ
9435,Einiosaurus,エイニオサウルス
21392,Valery Zhelobinsky,ヴァレリー・ジェロビンスキー
32291,Katyusha,カチューシャ
3509,San Paolo,サン・パオロ
43057,JoAnne Carner,ジョアン・カーナー
37546,Wasserkuppe,ヴァッサークッペ
106134,Elliot Cowan,エリオット・コーワン
105162,Nyahururu,ニャフルル
60181,Psychic News,サイキック・ニュース
55965,Jussieu,ジュシュー
71082,Magreglio,マグレーリオ
23682,Effa Manley,エファ・マンリー
94168,Qionglai,キョウライ
105767,Vong Savang,ウォンサワーン
28671,Merlion,マーライオン
76915,Manfred Germar,マンフレート・ゲルマー
25087,Prada,プラダ
56518,Hakor,ハコル
75121,Chiaki Ishii,チアキ・イシイ
12124,Severyn Nalyvaiko,セヴェルィーン・ナルィヴァーイコ
47028,Ecser,エチェル
1083,Scott Richmond,スコット・リッチモンド
32095,Gourdon,グルドン
75289,Bütthard,ビュットハルト
106764,Niko Eeckhout,ニコ・エークハウト
18398,Khenchela,ヘンシュラ
71275,Radar,レーダー
22486,Selve Marcone,セルヴェ・マルコーネ
23812,Mac Hack,マックハック
59477,Maserati Boomerang,マセラティ・ブーメラン
56533,Basilio,バジリオ
80177,Chianche,キアンケ
17860,Murom,ムーロム
58017,Exon,エクソン
30009,Richard Hynes,リチャード・ハインズ
55999,Jamie Cullum,ジェイミー・カラム
86146,John Britten,ジョン・ブリッテン
35231,Nick Stavinoha,ニック・スタビノア
1413,Mzimba District,ムジンバ
77791,Lina Wertmüller,リナ・ウェルトミューラー
9509,Sega TeraDrive,テラドライブ
45414,Kora,コラ
78141,Ernst Linder,エルンスト・リンデル
80020,Handshaking,ハンドシェイク
105255,So Yesterday,ソー・イエスタデイ
91150,Magna International,マグナ・インターナショナル
53550,Achille Valenciennes,アシル・ヴァランシエンヌ
59306,Battle Fantasia,バトルファンタジア
87924,Culhat,キュラ
18145,Handloading,ハンドロード
96600,Sparrow Quartet,スパロウ・カルテット
56148,Davy Jones,デイヴィ・ジョーンズ
87115,Katzenelnbogen,カッツェンエルンボーゲン
54735,Merton,マートン
33442,Natalia Lavrova,ナタリア・ラブロワ
64902,Vladimir Matorin,ウラディーミル・マトーリン
4119,Jonatan Isenia,ジョナタン・イセニア
88172,Matti Aarnio,マッティ・アールニオ
11867,Joan Cererols,ジョアン・セレロールス
98448,Regia,レギア
83690,Hugh McManners,ヒュー・マクマナーズ
37770,Goodman,グッドマン
7532,Angband,アングバンド
104044,Chalconoid,カルコノイド
89140,Markus Ryffel,マルクス・リューフェル
19676,Corona,コロナ
60765,Gela,ジェーラ
5812,Cervaro,チェルヴァーロ
104695,Kevin Beattie,ケヴィン・ビーティー
57465,Ciclosporin,シクロスポリン
91916,Peter Jurasik,ピーター・ジュラシック
44576,Shahnawaz Tanai,シャフナワーズ・タナイ
39012,Roman Herzog,ローマン・ヘルツォーク
8961,Ehrlich,エールリヒ
42016,Noli,ノーリ
49563,Ethan Suplee,イーサン・サプリー
66421,Colin Kelly,コリン・ケリー
61194,Doomsday,ドゥームズデイ
84809,Barbara Sukowa,バルバラ・スコヴァ
81789,Hamdy Awad,ハムディ・アワド
57609,Tyntesfield,ティンツフィールド
96962,Cordula Trantow,コルドラ・トラントフ
104812,Clifton Powell,クリフトン・パウエル
5613,Louis Segond,ルイ・スゴン
97540,Karl Brandt,カール・ブラント
82474,Kurt Tucholsky,クルト・トゥホルスキー
36027,Lauri Malmberg,ラウリ・マルムベルグ
17216,Gerrit Rietveld,ヘリット・リートフェルト
13518,Sequential Circuits,シーケンシャル・サーキット
1670,Greek Shepherd,グリーク・シープドッグ
64345,Cambiago,カンビアーゴ
78502,Helen Jacobs,ヘレン・ジェイコブス
14923,Gerlach,ゲルラッハ
37053,Theo Meijer,テオ・メイヤー
94243,Scalability,スケーラビリティ
66115,Neil Lennon,ニール・レノン
54939,Look,ルック
9291,Althing,アルシング
52798,Nick Gage,ニック・ゲージ
11217,Naugahyde,ノーガハイド
34100,Elizabeth Monroe,エリザベス・モンロー
24678,Berbera,ベルベラ
66133,Luis Sandi,ルイス・サンディ
19600,Ham,ハム
102961,Salvinorin,サルビノリン
11524,Cosenza,コゼンツァ
23308,Carola Uilenhoed,カローラ・アイレンフト
47767,Sanat Kumara,サナト・クマーラ
58700,Abuja,アブジャ
14392,GP Herning,グランプリ・ハーニング
34048,Heidi Range,ハイディ・レンジ
95986,Elsevier,エルゼビア
72169,Luc Besson,リュック・ベッソン
21997,Sugarplum Fairy,シュガープラム・フェアリー
2033,Moskovskij Komsomolets,モスコフスキー・コムソモーレツ
47521,John Kessel,ジョン・ケッセル
91708,Norm Lewis,ノーム・ルイス
5668,Le Fuilet,ル・フュイレ
11363,Ernie Ladd,アーニー・ラッド
70199,Actinorhodin,アクチノロージン
37313,James Churchward,ジェームズ・チャーチワード
27141,Idris Alooma,イドリス・アローマ
42697,Hatching,ハッチング
13532,Zagreb,ザグレブ
105997,Ariel Montenegro,アリエル・モンテネグロ
33127,Giulio Migliaccio,ジュリオ・ミリアッチョ
29504,Kakuro,カックロ
28417,Turandot,トゥーランドット
42908,Hanatarash,ハナタラシ
14410,Thioredoxin,チオレドキシン
64706,Creatinine,クレアチニン
98532,Umbellulone,ウンベルロン
77220,Dennis Powell,デニス・パウエル
97092,Eugenio Lazzarini,エウジーニョ・ラッツァリーニ
32000,Guggenheim,グッゲンハイム
104222,Leslie Valiant,レスリー・ヴァリアント
21607,Luke Moore,ルーク・ムーア
45206,Vanguarda Agro,ブラジル・エコディーゼル
8113,Mento,メント
66322,Bhrigus,ブリグ
69597,Patrick Vieira,パトリック・ヴィエラ
97310,Tammy Leibl,タミー・ライリー
85180,Martin Rathke,マルティン・ラトケ
54494,Fredric Jameson,フレドリック・ジェイムソン
77950,Ercole Baldini,エルコーレ・バルディーニ
33475,Vladimir Dvalishvili,ウラジーミル・ドバリシビリ
85780,Jerrel Venetiaan,ジェレル・ヴェネチアン
76205,Eugene Galekovic,ユージン・ガレコヴィッチ
87170,Karen MacInerney,カレン・マキナニー
3348,Brescello,ブレシェッロ
42763,Shalom Harlow,シャローム・ハーロウ
97677,Bob Bergen,ボブ・バーゲン
2074,Max Bruch,マックス・ブルッフ
25007,Herod Antipas,ヘロデ・アンティパス
94811,Stiebel Eltron,スティーベルエルトロン
102913,Rory Carroll,ローリー・キャロル
76719,Taviano,タヴィアーノ
82400,Hassanal Bolkiah,ハサナル・ボルキア
10308,Jeff Cardoni,ジェフ・カルドーニ
33181,Desso GrassMaster,デッソ・グラスマスター
21631,Moncucco Torinese,モンクッコ・トリネーゼ
31516,Wilmington,ウィルミントン
32809,Brad Evans,ブラッド・エヴァンス
46451,Pavel Solomin,パヴェル・ソロミン
66295,Mona Mahmudnizhad,モナ・マフムードニジャード
73124,Bobby Eaton,ボビー・イートン
36788,Terence Hill,テレンス・ヒル
9782,Os Mutantes,ムタンチス
1971,Elastica,エラスティカ
85990,Aleksei Budõlin,アレクセイ・ブドリン
19576,Georg Muffat,ゲオルク・ムッファト
89335,Lutfulla Turaev,ルトフラ・トゥラエフ
15632,Dehydroaltenusin,デヒドロアルテヌシン
20779,Elegy,エレジー
17234,Jack Kerouac,ジャック・ケルアック
95274,Roy Foster,ロイ・フォスター
9098,Fantasy Records,ファンタジー・レコード
88474,Light Shift,ライトシフト
102504,Mountain Dew,マウンテンデュー
72585,Berakas Town,ブラカス
54284,Araki Yasusada,アラキ・ヤスサダ
38413,Jacqueline McKenzie,ジャクリーン・マッケンジー
7203,Nikon,ニコン
47301,Glenn Medeiros,グレン・メデイロス
26208,Shawn Dawson,ショーン・ドーソン
39069,Sergius Paulus,セルギオ・パウロ
17915,Robot Carnival,ロボットカーニバル
36004,Warren Mears,ウォーレン・ミアーズ
33566,Patty Schnyder,パティ・シュナイダー
67871,Richard Dadd,リチャード・ダッド
65574,Vadim Devyatovskiy,ワディム・デフヤトフスキー
101431,Matt Mitrione,マット・ミトリオン
77296,Desire Street,デザイアー・ストリート
74378,Erlabrunn,エアラブルン
8357,Phoenix Mercury,フェニックス・マーキュリー
67444,Peter Jackson,ピーター・ジャクソン
57363,Chart Records,チャート・レコード
32778,Jayne Mansfield,ジェーン・マンスフィールド
44028,Shizuya Hayashi,シズヤ・ハヤシ
79170,Basketball Bundesliga,バスケットボール・ブンデスリーガ
76314,Paul Cadmus,ポール・カドムス
46749,Dabrafenib,ダブラフェニブ
42174,Rona Hartner,ローナ・ハートナー
916,Michel Houellebecq,ミシェル・ウエルベック
14238,Azamat Mukanov,アザマト・ムカノフ
65499,Anders Sparrman,アンデシュ・スパルマン
7989,Impuzamugambi,インプザムガンビ
100279,Dokken,ドッケン
8750,Ben Davis,ベン・デイヴィス
44701,Rachel Kempson,レイチェル・ケンプソン
78352,Bad Marienberg,バート・マリーエンベルク
6020,Lynne Jolitz,リン・ジョリッツ
43846,Aizkorri,アイスコリ
95812,Sean Bergman,ショーン・バーグマン
24080,Monty Williams,モンティ・ウィリアムズ
83527,Terry Southern,テリー・サザーン
1902,Orazio Fagone,オラツィオ・ファゴーネ
91262,Alsdorf,アルスドルフ
36725,Elizabeth Moon,エリザベス・ムーン
81327,Fulbert Youlou,フルベール・ユールー
79953,Vladislav Surkov,ウラジスラフ・スルコフ
16848,Ukrainian Open,ウクライナオープン
66876,Bob Bradley,ボブ・ブラッドリー
81975,Marcel Maltritz,マルセル・マルトリッツ
75922,Gustav Leonhardt,グスタフ・レオンハルト
33471,Irina Slutskaya,イリーナ・スルツカヤ
47078,Stanley Fish,スタンリー・フィッシュ
70408,Aggregata,アグレガータ
17857,Honda Vamos,ホンダ・バモス
48830,HMS Arrogant,アロガント
48158,George Szell,ジョージ・セル
92436,Karl Piutti,カール・ピウッティ
50192,Abdullah Abdullah,アブドラ・アブドラ
9841,Aublysodon,アウブリソドン
30250,Slovenia,スロベニア
33448,Lorenz,ローレンツ
55015,Timmy Simons,ティミー・シモンス
95043,Robert Whiting,ロバート・ホワイティング
67397,Alpen,アルペン
47266,Edmund Pendleton,エドモンド・ペンドルトン
49699,Mitch Mitchell,ミッチ・ミッチェル
83984,Ila Borders,アイラ・ボーダーズ
36182,Dorothy Stratten,ドロシー・ストラットン
90194,Dear Wendy,ディア・ウェンディ
65475,Nicole Orford,ニコル・オーフォード
17469,Eucalyptol,シネオール
53944,Adamov,アダモフ
37773,Burroughs,バロウズ
77106,Troy Aikman,トロイ・エイクマン
106086,Handley Page,ハンドレページ
85683,Rudolf Peierls,ルドルフ・パイエルス
40291,Elizabeth Strout,エリザベス・ストラウト
83752,HuneX,ヒューネックス
7465,Hegemone,ヘーゲモネー
101495,Mike Napoli,マイク・ナポリ
86354,Copywriting,コピーライター
90509,Lothar Thoms,ロター・トムス
85086,Alexey Verstovsky,アレクセイ・ヴェルストフスキー
74755,Heinrich Neuhaus,ゲンリフ・ネイガウス
5440,Thesaban,テーサバーン
7192,Tinsley,ティンズリー
77414,Dick Wood,ディック・ウッド
52497,Jamal Othman,ジャマル・オスマン
65985,Altenbuch,アルテンブーフ
59272,Jeffrey Buttle,ジェフリー・バトル
18644,Terry Jones,テリー・ジョーンズ
105202,Khan Academy,カーンアカデミー
90393,Mike Sharpe,マイク・シャープ・ジュニア
106845,Sergio Sollima,セルジオ・ソリーマ
90237,Michael McCormick,マイク・マコーミック
47437,Espgaluda,エスプガルーダ
63954,Okenite,オケナイト
14584,Gavino Ledda,ガヴィーノ・レッダ
22554,Esraj,エスラジ
91203,Franz Tunder,フランツ・トゥーンダー
73939,Roccacasale,ロッカカザーレ
59459,Stewart Walker,スチュワート・ウォーカー
63611,Galeano,ガレアーノ
54637,Dom DeLuise,ドム・デルイーズ
93847,Matthew Garber,マシュウ・ガーバー
19065,Rithy Panh,リティ・パニュ
32587,Jessica Szohr,ジェシカ・ゾア
57649,Moodymann,ムーディーマン
82200,Heneage Legge,ヘニッジ・レッグ
102872,Short Sperrin,ショート スペリン
44161,Huia,ホオダレムクドリ
81870,Harmon Trophy,ハーモン・トロフィー
10060,Rinchenia,リンチェニア
77531,John Bartram,ジョン・バートラム
69339,Yurisel Laborde,ユリセル・ラボルデ
4851,Franziska Donner,フランチェスカ・ドナー
57305,Tigellinus,ガイウス・オフォニウス・ティゲッリヌス
1784,Willie Stargell,ウィリー・スタージェル
43977,Obic Seagulls,オービックシーガルズ
6119,Timocrates,ティモクラテス
15471,Kirzhach,キルジャチ
43990,Astro,アストロ
22740,Diogenite,ダイオジェナイト
106480,Overflow,オーバーフロー
85579,Arnold Gehlen,アルノルト・ゲーレン
22550,Lappeenranta,ラッペーンランタ
99838,Majid Majidi,マジッド・マジディ
57895,Israel Tal,イスラエル・タル
2672,Christopher,クリストファー
94965,Egotistico Fantastico,ロバート・アンソニー
69641,Kristin Fraser,クリスティン・フレイザー
3747,Thomas Lynch,トーマス・リンチ
68570,Maija Isola,マイヤ・イソラ
48677,Curtis Davies,カーティス・デイヴィス
23168,Mily Balakirev,ミリイ・バラキレフ
2175,Jeff Goldblum,ジェフ・ゴールドブラム
32889,Leandro Cabrera,レアンドロ・カブレラ
51669,Harry Hooper,ハリー・フーパー
78058,Dogna,ドーニャ
9018,Procyon,プロキオン
95002,Black Celebration,ブラック・セレブレーション
60677,Michael Warren,マイケル・ウォーレン
40206,Willa Ford,ウィラ・フォード
19529,Smartisan,スマーティザン テクノロジー
47821,Norman Jewison,ノーマン・ジュイソン
97982,Tim Hitchens,ティモシー・ヒッチンズ
98600,Unlock,アンロック
107091,Haarlem,ハールレム
62252,Michael Donovan,マイケル・ドノヴァン
12155,Giratina,ギラティナ
12530,Marc Mero,マーク・メロ
583,Gibeah,ギブア
39672,Nuri Killigil,ヌーリ・キルリギル
6671,Tassel,タッセル
26718,Benzothiazine,ベンゾチアジン
58927,Orda Khan,オルダ
89584,Wilhelm Herrmann,ヴィルヘルム・ヘルマン
27987,Techland,テックランド
8713,Kevin Tighe,ケヴィン・タイ
10370,Yuriy Lituyev,ユーリ・リトゥエフ
47402,Polen Uslupehlivan,ポレン・ウスルペフリワン
2024,Nipponites,ニッポニテス
91181,Astronomische Nachrichten,アストロノミシェ・ナハリヒテン
47758,Michel Becquet,ミシェル・ベッケ
102101,Vietnam,ベトナム
40342,Diego Latorre,ディエゴ・ラトーレ
675,Astrodome,アストロドーム
73398,Landudec,ランデュデック
96923,Sufian Anuar,スフィアン・アヌアル
97499,Tesla BlueStar,テスラ・ブルースター
90951,My Mammy,マイ・マミー
81342,Pontelandolfo,ポンテランドルフォ
81103,Francesco Guidolin,フランチェスコ・グイドリン
34343,Nina Hartley,ニナ・ハートレー
44413,Nick Jameson,ニック・ジェイムソン
71644,Green Day,グリーン・デイ
7408,Leroy Robertson,ルロイ・ロバートソン
90829,Pierfranco Vianelli,ピエルフランコ・ヴィアネッリ
48344,Aron Winter,アーロン・ヴィンター
31987,Colbert,コルベール
715,Jinotega,ヒノテガ
3664,Partizan Stadium,スタディオン・パルチザーナ
39450,Aselefech Mergia,アセレフェチュ・メルギア
86468,Germania,ゲルマニア
42489,Bleecker Street,ブリーカー・ストリート
17875,Pocher,ポケール
59284,Mark Sandrich,マーク・サンドリッチ
79047,San Fili,サン・フィーリ
36961,Emilio Carranza,エミリオ・カランサ
22115,Sirocco,シロッコ
91103,Natalia Ponomareva,ナタリア・ポノマレワ
28999,Zuidhorn,ゾイドホルン
15664,Sceptrin,セプトリン
46963,Didier Daurat,ディディエ・ドーラ
16587,Union City,ユニオンシティ
53567,Icarus,イーカロス
83299,Barry Diller,バリー・ディラー
6378,Bert Blyleven,バート・ブライレブン
36384,Givet,ジヴェ
70947,Alibel Alegre,アリベール・アレーグレー
78679,Emedastine,エメダスチン
65586,Franz Schmidt,フランツ・シュミット
93117,Michael Kors,マイケル・コース
1269,Home Nations,ホーム・ネイションズ
6801,Pyraechmes,ピューライクメース
98048,Todsapol Lated,トッサポン・ラーテート
38317,Nancy Benoit,ナンシー・ベノワ
76560,Cavallino,カヴァッリーノ
36792,Ayers,エアーズ
13536,Salminen,サルミネン
48153,Gilles Fauconnier,ジル・フォコニエ
6607,Gramercy Park,グラマシー・パーク
51413,Alexander Ritter,アレクサンダー・リッター
37861,Pekka Himanen,ペッカ・ヒマネン
84456,Franz Gürtner,フランツ・ギュルトナー
49752,Aulus Gabinius,アウルス・ガビニウス
95189,Michael Uchebo,マイケル・ウチェボ
65837,Wilhelm Stenhammar,ヴィルヘルム・ステーンハンマル
99429,Zivko Aeronautics,ジブコ・エアロノーティクス
78347,Edward Maalouf,エドワード・マアルーフ
96638,Wilhelm Wundt,ヴィルヘルム・ヴント
68796,Troy Murphy,トロイ・マーフィー
77839,Drew Naylor,ドリュー・ネイラー
102479,Boysenberry,ボイセンベリー
90092,Mel Thom,メル・トム
593,Kranj,クラーニ
84365,Tarik Oulida,タリック・ウリダ
39769,Chlorothiazide,クロロチアジド
46866,James Sisnett,ジェームズ・シスネット
102890,Stuart Schreiber,スチュアート・シュライバー
72635,Vernon Bellecourt,ヴァーノン・ベルコート
12592,Shota Chochishvili,ショータ・チョチョシビリ
90715,Agoston Haraszthy,アゴストン・ハラジー
93078,Pete Reiser,ピート・ライザー
49141,Saccharopine,サッカロピン
72190,Il Mare,イルマーレ
24206,Zenobia,ゼノビア
91552,Elena Gerhardt,エレナ・ゲルハルト
71277,Anubis,アヌビス
74267,Captured Tracks,キャプチャード・トラックス
105294,Megalograptus,メガログラプトゥス
95028,Robert Satiacum,ボブ・サタイアクム
52228,Bolsward,ボルスヴァルト
54941,Torah,トーラー
25265,Quincy Jones,クインシー・ジョーンズ
8363,Tony Gatlif,トニー・ガトリフ
10988,Tullimonstrum,トゥリモンストゥルム
60021,Piantedo,ピアンテード
91225,Hohenems,ホーエネムス
96177,Shemsi Beqiri,シェムシ・ベキリ
41830,Tatiana Lysenko,タチアナ・リセンコ
57110,Brock Osweiler,ブロック・オズワイラー
8309,Spencer Compton,スペンサー・コンプトン
85486,Johann Rattenhuber,ヨハン・ラッテンフーバー
101166,Buber,ブーバー
101650,Obamadon,オバマドン
11511,Lew Wasserman,ルー・ワッサーマン
32115,Charles Spinola,カルロ・スピノラ
83465,Ninotchka,ニノチカ
88336,Bolzano,ボルツァーノ
42821,Maneka Gandhi,メーンカー・ガーンディー
66577,Michael Green,マイケル・グリーン
60915,Kinston,キンストン
105905,Rick Mears,リック・メアーズ
8272,Algernon Percy,アルジャーノン・パーシー
58073,Evelyn Hart,イヴリン・ハート
61344,Montù Beccaria,モントゥ・ベッカリーア
81523,Blake Edwards,ブレイク・エドワーズ
78142,Premariacco,プレマリアッコ
38719,KaDee Strickland,ケイディー・ストリックランド
106579,Niall Mackenzie,ニール・マッケンジー
71819,Lavagno,ラヴァーニョ
20686,Ari Koivunen,アリ・コイヴネン
43323,Mafraq,マフラク
48463,Greg Louganis,グレゴリー・ローガニス
105254,Mordano,モルダーノ
63675,Hot Neptune,ホット・ネプチューン
90471,Bad Oeynhausen,バート・エーンハウゼン
49971,Tino Sehgal,ティノ・セーガル
103106,Russell Ferrante,ラッセル・フェランテ
30235,Queer Palm,クィア・パルム
81175,Dustin Pedroia,ダスティン・ペドロイア
56443,Polynesia,ポリネシア
45666,Levante,レバンテ
46045,Taft,タフト
92992,Frank Shu,フランク・シュー
19385,Nicholas Morello,ニコラス・テラノヴァ
100165,Daniel Ricciardo,ダニエル・リチャルド
28305,Pururavas,プルーラヴァス
103466,Eubie Blake,ユービー・ブレイク
72010,Davichi,ダビチ
24205,Fermium,フェルミウム
64812,Helen Maksagak,ヘレン・マクサガク
43358,Acquaviva Collecroce,アックアヴィーヴァ・コッレクローチェ
96301,Silicon Studio,シリコンスタジオ
76893,David Doster,デーブ・ドスター
30549,Iris Murdoch,アイリス・マードック
65804,Samuil Marshak,サムイル・マルシャーク
93186,Bob Newhart,ボブ・ニューハート
105456,Vitaly Vorotnikov,ヴィタリー・ウォロトニコフ
7133,Canopy,キャノピー
48973,Henryk Szeryng,ヘンリク・シェリング
50346,Joseph Aiuppa,ジョゼフ・アイウッパ
86072,Ottrau,オットラウ
18135,Marcel Ciampi,マルセル・シャンピ
99702,Veolia Transport,ヴェオリア・トランスポール
66515,Jacobus Gallus,ヤコブス・ガルス
46449,Minor,マイナー
10555,Truman Capote,トルーマン・カポーティ
99992,Emanuele Crialese,エマヌエーレ・クリアレーゼ
94381,Ralph Townsend,ラルフ・タウンゼント
94429,Randy Vataha,ランディ・バタハ
67718,Peppermint Candy,ペパーミント・キャンディー
45483,Khasekhemwy,カセケムイ
88946,Pyrimidinedione,ピリミジンジオン
89087,Nino Schurter,ニーノ・シュルター
73128,Bobby Jaggers,ボビー・ジャガーズ
25801,AirAsia Zest,エアアジア・ゼスト
86008,Joe Delaney,ジョー・ディレイニー
104522,Brandon Allen,ブランドン・アレン
88631,Herbert Albert,ヘルベルト・アルベルト
90465,Kevin Loughery,ケビン・ローアリー
51211,Liane Foly,リアーヌ・フォリー
28890,Western Moldavia,モルダヴィア
85392,Nellore,ネルール
86651,Varese,ヴァレーゼ
16136,Marwan,マルワーン
28689,Sport Ranger,スポーツレンジャー
63371,Jacques Martin,ジャック・マルタン
10214,Emanuel Weiss,エマニュエル・ワイス
89799,Silvio Orlando,シルヴィオ・オルランド
30261,Charlie Watts,チャーリー・ワッツ
16324,Ka Lae,サウスポイント
76993,Seyi Olofinjana,セイ・オロフィンジャナ
